City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Chegdomyn,RU,2022-09-12 19:50:27,51.1167,133.0167,43.0,95,100,6.22
393,Sergeyevka,KZ,2022-09-12 19:50:28,53.88,67.4158,44.71,67,22,4.27
394,Hay River,CA,2022-09-12 19:50:28,60.8156,-115.7999,57.18,51,40,4.61
395,Ikwiriri,TZ,2022-09-12 19:50:28,-7.9562,38.9716,68.36,90,46,3.53
396,Touros,BR,2022-09-12 19:50:29,-5.1989,-35.4608,77.74,71,24,16.51
397,Mao,ES,2022-09-12 19:50:29,39.8885,4.2658,79.36,83,0,10.36
398,Palu,ID,2022-09-12 19:50:29,-0.8917,119.8707,74.26,95,81,3.4
399,Karabulak,RU,2022-09-12 19:50:30,43.3036,44.8964,61.79,74,0,3.18
400,Pimentel,PE,2022-09-12 19:50:30,-6.8367,-79.9342,70.09,60,0,18.41
401,Tamandare,BR,2022-09-12 19:50:30,-8.7597,-35.1047,75.79,77,10,9.1
402,Kindu,CD,2022-09-12 19:50:31,-2.95,25.95,74.7,83,100,1.48
403,Anadyr,RU,2022-09-12 19:50:31,64.75,177.4833,36.1,93,40,8.95
404,Grand Baie,MU,2022-09-12 19:49:06,-20.0182,57.5802,70.45,69,38,5.99
405,Makinsk,KZ,2022-09-12 19:50:32,52.6292,70.4169,42.26,75,51,1.48
406,Moranbah,AU,2022-09-12 19:50:32,-22.0016,148.0466,59.99,72,0,7.72
407,Ballyshannon,IE,2022-09-12 19:50:32,54.5,-8.1833,57.06,81,44,6.46
408,Kathu,TH,2022-09-12 19:50:33,7.9178,98.3332,83.75,84,100,12.57
409,Leticia,CO,2022-09-12 19:50:33,-4.2153,-69.9406,91.45,58,40,6.91
410,Amalapuram,IN,2022-09-12 19:50:33,16.5833,82.0167,80.38,79,98,8.5
411,Chebenki,RU,2022-09-12 19:50:34,51.9337,55.7077,47.95,65,100,4.83
412,Moindou,NC,2022-09-12 19:50:34,-21.6924,165.677,74.05,85,100,5.23
413,Witbank,ZA,2022-09-12 19:50:35,-25.8713,29.2332,54.99,72,40,18.52
414,Avera,US,2022-09-12 19:51:35,33.194,-82.5271,87.31,50,55,9.28
415,Ahipara,NZ,2022-09-12 19:51:35,-35.1667,173.1667,58.62,79,31,10.49
416,Dingle,PH,2022-09-12 19:51:36,10.9995,122.6711,74.71,90,87,2.93
417,Byron Bay,AU,2022-09-12 19:51:36,-28.65,153.6167,56.95,88,18,12.12
418,Longjiang,CN,2022-09-12 19:51:36,47.3303,123.1836,49.06,77,10,4.07
419,Pangkalanbuun,ID,2022-09-12 19:51:37,-2.6833,111.6167,73.87,96,99,1.14
420,Senekal,ZA,2022-09-12 19:51:37,-28.3197,27.6208,50.41,77,100,14.14
421,Bijeljina,BA,2022-09-12 19:51:37,44.7569,19.2161,62.8,57,99,5.55
422,Belaya Gora,RU,2022-09-12 19:51:38,68.5333,146.4167,35.58,97,89,6.96
423,Krasnokholm,RU,2022-09-12 19:51:38,51.5979,54.1567,51.31,60,100,6.38
424,Margate,GB,2022-09-12 19:51:38,51.3813,1.3862,69.69,86,100,1.01
425,Knoxville,US,2022-09-12 19:51:34,35.9606,-83.9207,78.51,56,40,10.36
426,Berlevag,NO,2022-09-12 19:51:39,70.8578,29.0864,40.8,87,75,6.91
427,Zhigansk,RU,2022-09-12 19:51:39,66.7697,123.3711,40.08,97,100,15.03
428,Vradiyivka,UA,2022-09-12 19:51:39,47.862,30.5919,53.02,78,86,10.89
429,Mangai,CD,2022-09-12 19:51:40,-4.05,19.5333,73.42,78,11,0.49
430,Abu Samrah,SY,2022-09-12 19:51:40,35.3029,37.1841,74.86,57,0,9.8
431,Sopot,PL,2022-09-12 19:51:40,54.4418,18.56,53.1,96,0,1.14
432,Champerico,GT,2022-09-12 19:51:41,14.3,-91.9167,91.94,74,100,7.96
433,Tabou,CI,2022-09-12 19:51:41,4.423,-7.3528,74.91,84,47,8.61
434,Tuatapere,NZ,2022-09-12 19:51:41,-46.1333,167.6833,40.53,93,100,4.21
435,Sturgis,US,2022-09-12 19:47:57,41.7992,-85.4192,63.3,88,100,10.36
436,Emerald,AU,2022-09-12 19:51:42,-23.5333,148.1667,55.35,82,0,9.78
437,Khoy,IR,2022-09-12 19:51:42,38.5504,44.9535,70.68,34,0,0.36
438,Dalvik,IS,2022-09-12 19:51:42,65.9702,-18.5286,55.33,71,83,2.59
439,Lagos,NG,2022-09-12 19:51:43,6.5833,3.75,77.32,94,100,7.56
440,Lardos,GR,2022-09-12 19:51:43,36.0942,28.0157,79.95,74,0,14.83
441,Najran,SA,2022-09-12 19:51:43,17.4924,44.1277,86.65,20,7,3.51
442,Nizwa,OM,2022-09-12 19:51:43,22.9333,57.5333,86.68,41,17,3.71
443,Mundra,IN,2022-09-12 19:51:44,22.85,69.7333,83.73,78,100,12.95
444,Esperance,AU,2022-09-12 19:46:52,-33.8667,121.9,61.48,60,28,13.51
445,Yangjiang,CN,2022-09-12 19:51:44,21.85,111.9667,77.45,79,18,3.69
446,Lagoa,PT,2022-09-12 19:50:41,39.05,-27.9833,71.37,81,65,8.46
447,Kloulklubed,PW,2022-09-12 19:51:45,7.0419,134.2556,82.71,74,100,6.08
448,Moron,AR,2022-09-12 19:51:45,-34.6534,-58.6198,70.81,43,2,6.67
449,Brazzaville,CG,2022-09-12 19:51:46,-4.2658,15.2832,84.87,44,66,2.68
450,Clearwater,US,2022-09-12 19:51:41,27.9659,-82.8001,91.98,73,75,13.8
451,Dharchula,IN,2022-09-12 19:51:46,29.85,80.5333,67.82,86,45,2.55
452,Shimanovsk,RU,2022-09-12 19:51:46,52.0,127.7,42.37,92,20,3.18
453,Kokkola,FI,2022-09-12 19:51:47,63.8385,23.1307,51.93,91,0,5.75
454,Quelimane,MZ,2022-09-12 19:51:47,-17.8786,36.8883,73.35,88,0,5.75
455,Aberdeen,GB,2022-09-12 19:51:47,57.1437,-2.0981,55.89,69,2,10.36
456,Broken Hill,AU,2022-09-12 19:51:48,-31.95,141.4333,47.91,81,1,10.29
457,Maldonado,UY,2022-09-12 19:51:48,-34.6667,-54.9167,60.19,83,100,7.54
458,Mizan Teferi,ET,2022-09-12 19:51:48,6.9833,35.5833,61.43,95,100,1.95
459,Otacilio Costa,BR,2022-09-12 19:51:49,-27.4831,-50.1219,50.74,99,100,3.91
460,Shimoda,JP,2022-09-12 19:51:49,34.6667,138.95,76.35,90,100,13.71
461,Taybad,IR,2022-09-12 19:52:49,34.74,60.7756,61.2,18,0,12.53
462,Freeport,US,2022-09-12 19:49:09,40.6576,-73.5832,84.15,69,40,11.5
463,Javanrud,IR,2022-09-12 19:52:50,34.7961,46.5172,71.28,18,0,4.92
464,Tahta,EG,2022-09-12 19:52:50,26.7693,31.5021,86.85,31,0,6.53
465,Sundargarh,IN,2022-09-12 19:52:50,22.1167,84.0333,75.78,93,100,6.22
466,Ejido,VE,2022-09-12 19:52:51,8.5514,-71.2375,74.5,85,99,3.89
467,Mount Gambier,AU,2022-09-12 19:52:51,-37.8333,140.7667,35.82,88,42,3.96
468,Dodge City,US,2022-09-12 19:52:51,37.7528,-100.0171,85.24,39,0,7.0
469,Rocha,UY,2022-09-12 19:52:25,-34.4833,-54.3333,56.77,80,99,7.11
470,Khandbari,NP,2022-09-12 19:52:52,27.3747,87.2039,69.84,96,100,0.85
471,Diamantino,BR,2022-09-12 19:52:52,-14.4086,-56.4461,102.36,11,43,3.76
472,Sarkand,KZ,2022-09-12 19:52:52,45.41,79.9186,51.49,48,59,4.07
473,Pochutla,MX,2022-09-12 19:52:53,15.7432,-96.4661,82.81,80,94,4.65
474,Lavrentiya,RU,2022-09-12 19:52:53,65.5833,-171.0,44.22,99,100,5.91
475,Norsup,VU,2022-09-12 19:52:53,-16.0667,167.3833,78.8,69,47,10.54
476,Birao,CF,2022-09-12 19:52:53,10.2849,22.7882,68.63,97,87,2.59
477,Goodlettsville,US,2022-09-12 19:52:54,36.3231,-86.7133,79.16,35,0,4.25
478,Faanui,PF,2022-09-12 19:52:54,-16.4833,-151.75,77.22,78,56,18.16
479,Pevek,RU,2022-09-12 19:52:54,69.7008,170.3133,34.48,95,98,7.7
480,Kashi,CN,2022-09-12 19:52:55,39.4547,75.9797,76.21,20,16,22.37
481,Nuuk,GL,2022-09-12 19:50:29,64.1835,-51.7216,43.88,93,100,11.01
482,Williston,US,2022-09-12 19:50:02,48.147,-103.618,84.94,12,90,11.23
483,Beidao,CN,2022-09-12 19:52:55,34.5686,105.8933,63.7,79,100,3.18
484,Presidente Franco,PY,2022-09-12 19:52:56,-25.5333,-54.6167,68.76,88,100,3.44
485,Kenai,US,2022-09-12 19:52:56,60.5544,-151.2583,52.14,95,100,5.75
486,San Cristobal,VE,2022-09-12 19:51:37,7.7669,-72.225,80.78,48,68,2.82
487,Rawson,AR,2022-09-12 19:48:44,-43.3002,-65.1023,49.55,62,11,15.55
488,Hoquiam,US,2022-09-12 19:52:56,46.9809,-123.8893,73.36,65,75,0.0
489,Mogok,MM,2022-09-12 19:52:57,22.9167,96.5,65.44,99,100,2.33
490,Nador,MA,2022-09-12 19:49:19,35.174,-2.9287,82.47,78,0,8.05
491,Okha,RU,2022-09-12 19:52:57,53.5739,142.9478,45.52,90,100,17.78
492,Kota Belud,MY,2022-09-12 19:52:57,6.351,116.4305,76.15,87,23,3.87
493,Kruisfontein,ZA,2022-09-12 19:52:58,-34.0033,24.7314,49.89,74,0,10.2
494,Oranjemund,NA,2022-09-12 19:52:58,-28.55,16.4333,54.46,81,0,19.15
495,Surt,LY,2022-09-12 19:52:58,31.2089,16.5887,81.01,68,0,7.52
496,Axim,GH,2022-09-12 19:52:59,4.8699,-2.2405,74.26,87,100,7.38
497,Tuy Hoa,VN,2022-09-12 19:52:59,13.0833,109.3,77.36,88,100,4.03
498,Paragominas,BR,2022-09-12 19:52:39,-2.9667,-47.4833,92.28,34,100,4.52
499,Ilebo,CD,2022-09-12 19:53:00,-4.3167,20.5833,73.33,77,24,0.69
500,Darhan,MN,2022-09-12 19:53:00,49.4867,105.9228,64.09,51,100,8.34
501,Placido De Castro,BR,2022-09-12 19:53:00,-10.3353,-67.1856,96.26,32,83,5.01
502,Grindavik,IS,2022-09-12 19:53:00,63.8424,-22.4338,49.95,87,100,14.97
503,Pointe Michel,DM,2022-09-12 19:53:01,15.25,-61.3833,94.14,55,20,2.3
504,Grand Gaube,MU,2022-09-12 19:53:01,-20.0064,57.6608,70.38,69,36,5.99
505,Paysandu,UY,2022-09-12 19:52:41,-32.3214,-58.0756,66.87,53,0,6.46
506,Waddan,LY,2022-09-12 19:53:02,29.1614,16.139,86.2,35,0,13.53
507,Pierre,US,2022-09-12 19:54:02,44.3683,-100.351,84.85,28,2,8.99
508,Plymouth,US,2022-09-12 19:49:07,41.8334,-70.8328,75.22,86,100,3.44
509,Maumere,ID,2022-09-12 19:54:03,-8.6199,122.2111,78.76,80,58,6.76
510,Suntar,RU,2022-09-12 19:54:03,62.1444,117.6319,43.72,80,100,4.56
511,Saint-Francois,FR,2022-09-12 19:54:03,46.4154,3.9054,71.04,60,0,1.14
512,Celestun,MX,2022-09-12 19:54:04,20.8667,-90.4,84.06,73,99,10.6
513,Vardo,NO,2022-09-12 19:54:04,70.3705,31.1107,40.98,93,75,2.3
514,Ambon,ID,2022-09-12 19:54:04,-3.6954,128.1814,78.24,15,40,4.61
515,La Union,PE,2022-09-12 19:54:05,-5.4,-80.75,81.73,40,61,17.13
516,Kichera,RU,2022-09-12 19:54:06,55.9375,110.0997,53.11,72,100,5.79
517,Panyutyne,UA,2022-09-12 19:54:06,48.9333,36.2833,59.65,83,100,8.34
518,Vuktyl,RU,2022-09-12 19:54:06,63.8567,57.3094,44.56,88,100,7.74
519,Batagay-Alyta,RU,2022-09-12 19:54:07,67.8006,130.4114,31.03,77,100,3.51
520,Fare,PF,2022-09-12 19:54:07,-16.7,-151.0167,78.39,76,65,21.05
521,Boysun,UZ,2022-09-12 19:54:08,38.2061,67.1986,58.6,32,0,4.12
522,Chake Chake,TZ,2022-09-12 19:54:08,-5.2459,39.7666,73.87,82,73,11.65
523,Batemans Bay,AU,2022-09-12 19:50:36,-35.7167,150.1833,50.09,82,100,7.72
524,Garden City,US,2022-09-12 19:54:08,42.3256,-83.331,68.14,63,73,4.0
525,Topeka,US,2022-09-12 19:54:09,39.0483,-95.678,85.42,38,0,3.0
526,Saskylakh,RU,2022-09-12 19:50:43,71.9167,114.0833,34.0,97,93,6.55
527,Tezu,IN,2022-09-12 19:54:09,27.9167,96.1667,72.9,98,72,2.86
528,Bengkulu,ID,2022-09-12 19:54:10,-3.8004,102.2655,75.13,90,100,3.18
529,Bourail,NC,2022-09-12 19:54:10,-21.5667,165.4833,72.52,89,100,4.65
530,Norman Wells,CA,2022-09-12 19:54:10,65.282,-126.8329,53.64,62,75,5.75
531,Xuddur,SO,2022-09-12 19:54:11,4.1213,43.8894,74.43,64,94,20.07
532,Diego De Almagro,CL,2022-09-12 19:54:11,-26.3667,-70.05,68.04,17,0,10.07
533,Marawi,PH,2022-09-12 19:54:12,7.9986,124.2928,68.47,91,40,3.94
534,Malgrat De Mar,ES,2022-09-12 19:54:12,41.6466,2.7414,81.34,88,36,0.56
535,Tubuala,PA,2022-09-12 19:54:12,9.5167,-79.0333,82.11,77,73,1.41
536,Kallaste,EE,2022-09-12 19:54:13,58.655,27.1592,47.28,79,100,8.23
537,Gravdal,NO,2022-09-12 19:54:13,68.1214,13.5031,48.09,93,75,3.44
538,Carutapera,BR,2022-09-12 19:54:14,-1.195,-46.02,80.91,78,91,8.3
539,Bansdih,IN,2022-09-12 19:54:14,25.8833,84.2167,77.65,88,100,12.73
540,Yelanskiy,RU,2022-09-12 19:54:14,56.8419,62.5014,41.38,88,36,3.38
541,Vestmannaeyjar,IS,2022-09-12 19:54:15,63.4427,-20.2734,50.43,83,100,11.41
542,Rixheim,FR,2022-09-12 19:54:15,47.7514,7.4009,68.45,77,41,0.83
543,Wuzhou,CN,2022-09-12 19:54:15,23.4833,111.3167,73.54,81,16,1.5
544,Coihaique,CL,2022-09-12 19:54:16,-45.5752,-72.0662,43.9,92,100,1.77
545,Deputatskiy,RU,2022-09-12 19:54:16,69.3,139.9,24.85,89,17,2.75
546,Moroto,UG,2022-09-12 19:54:17,2.5345,34.6666,73.11,60,94,0.83
547,Buala,SB,2022-09-12 19:54:17,-8.145,159.5921,79.21,78,34,4.32
548,Kathmandu,NP,2022-09-12 19:53:14,27.7167,85.3167,70.02,88,75,3.44
549,Strani,CZ,2022-09-12 19:54:17,48.9022,17.7067,52.11,100,32,3.29
550,Sangareddi,IN,2022-09-12 19:54:18,17.6294,78.0917,72.66,92,100,15.57
551,Aykhal,RU,2022-09-12 19:54:18,66.0,111.5,30.25,96,100,2.24
552,Nome,US,2022-09-12 19:54:18,64.5011,-165.4064,51.17,95,100,8.25
553,Husavik,IS,2022-09-12 19:55:19,66.0449,-17.3389,49.5,78,42,7.23
554,Viedma,AR,2022-09-12 19:55:19,-40.8135,-62.9967,57.78,48,1,13.56
555,Daru,PG,2022-09-12 19:55:19,-9.0763,143.2092,77.99,88,100,14.47
556,Sobolevo,RU,2022-09-12 19:55:20,54.4299,31.8996,49.55,85,97,10.18
557,Gunjur,GM,2022-09-12 19:55:20,13.2019,-16.7339,80.94,82,100,13.09
558,Asfi,MA,2022-09-12 19:55:20,32.2994,-9.2372,70.77,89,100,14.88
559,Ucluelet,CA,2022-09-12 19:55:21,48.9329,-125.5528,65.08,78,59,7.25
560,Los Banos,PH,2022-09-12 19:55:21,14.1667,121.1833,79.29,91,100,5.28
561,Kasongo-Lunda,CD,2022-09-12 19:55:22,-6.4667,16.8167,78.46,67,37,2.98
562,Kaeo,NZ,2022-09-12 19:55:22,-35.1,173.7833,51.33,95,84,7.45
563,Sao Jose De Piranhas,BR,2022-09-12 19:55:22,-7.1206,-38.5019,92.12,23,22,4.45
564,Bend,US,2022-09-12 19:51:54,44.0582,-121.3153,77.36,37,0,1.99
565,Constitucion,CL,2022-09-12 19:55:23,-35.3333,-72.4167,54.93,69,100,5.19
566,Sao Mateus,BR,2022-09-12 19:52:47,-18.7161,-39.8589,74.43,72,54,5.17
567,Segezha,RU,2022-09-12 19:55:23,63.7415,34.3222,52.03,70,100,11.03
568,Yola,NG,2022-09-12 19:55:24,9.2,12.4833,76.87,84,100,4.61
569,Pocone,BR,2022-09-12 19:55:24,-16.2567,-56.6228,102.42,13,10,2.66
570,Saint Anthony,US,2022-09-12 19:55:24,45.0205,-93.218,78.35,40,0,9.22
571,Rudbar,AF,2022-09-12 19:55:25,30.15,62.6,76.1,17,9,13.35
572,Luanda,AO,2022-09-12 19:55:25,-8.8368,13.2343,71.6,88,5,4.61
573,San Ignacio,BZ,2022-09-12 19:55:25,17.1561,-89.0714,87.44,66,100,5.68
574,Slonim,BY,2022-09-12 19:55:26,53.0867,25.3219,50.22,97,100,6.11
575,Palmer,US,2022-09-12 19:55:26,42.1584,-72.3287,79.63,71,75,3.44
576,Saumur,FR,2022-09-12 19:55:26,47.3333,-0.25,80.83,50,100,2.93
577,Klaksvik,FO,2022-09-12 19:52:04,62.2266,-6.589,50.92,94,99,18.97
578,Khash,IR,2022-09-12 19:55:27,28.2211,61.2158,72.43,22,1,3.62
579,Manta,EC,2022-09-12 19:55:27,-0.95,-80.7333,78.58,73,20,14.97
580,Concordia,AR,2022-09-12 19:51:28,-31.393,-58.0209,66.78,39,0,11.01
581,Meulaboh,ID,2022-09-12 19:55:27,4.1363,96.1285,75.56,92,98,4.92
582,Buraydah,SA,2022-09-12 19:55:28,26.326,43.975,93.65,9,0,7.72
583,Santiago,CL,2022-09-12 19:53:28,-33.4569,-70.6483,65.28,47,0,6.91
584,Ketchikan,US,2022-09-12 19:55:28,55.3422,-131.6461,55.38,62,22,2.73
585,Sainte-Rose,GP,2022-09-12 19:55:28,16.3324,-61.6979,87.84,66,75,8.05
586,Ukiah,US,2022-09-12 19:52:39,39.1502,-123.2078,86.52,35,0,7.0
587,Plouzane,FR,2022-09-12 19:55:29,48.3833,-4.6167,73.72,75,0,12.66
588,Encantado,BR,2022-09-12 19:55:29,-29.2361,-51.8697,70.61,81,57,2.68
